sampleName	isolationSource	collectionDate	geoLocName	latitude	longitude	amrResGenes	predictedSir	dangerZone	sampleAnalysisType	temperature	ph	tds	dissolvedO2	ec	isolateId	organism	collectedBy	sequenceName	coverage
APR-003	River Water	2026-09-21	Pretoria CBD	-25.746	28.201	ampC_intrinsic	Susceptible	green	16S rRNA	20.63	7.07	406	6.80	629	ISO-2026-142-1	Klebsiella pneumoniae	Automated Script	Contig_142	85.3
APR-004	River Water	2026-09-21	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	20.38	6.37	548	6.94	849	ISO-2026-142-2	Klebsiella pneumoniae	Automated Script	Contig_142	92.4
APR-005	River Water	2026-09-21	Wonderboom - Apies River	-25.69	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	20.87	6.49	454	7.05	704	ISO-2026-142-3	Klebsiella pneumoniae	Automated Script	Contig_142	95.1
APR-006	River Water	2026-09-21	Pretoria North - Apies River	-25.67	28.187	vanA, mecA	Resistant	red	16S rRNA	20.43	7.17	355	6.52	550	ISO-2026-142-4	E. coli	Automated Script	Contig_142	99.0
APR-002	River Water	2026-09-28	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	22.42	6.18	542	6.57	841	ISO-2026-143-0	Klebsiella pneumoniae	Automated Script	Contig_143	95.5
APR-003	River Water	2026-09-28	Pretoria CBD	-25.746	28.201	vanA, mecA	Resistant	red	16S rRNA	22.39	6.91	440	6.66	683	ISO-2026-143-1	Pseudomonas aeruginosa	Automated Script	Contig_143	99.2
APR-004	River Water	2026-09-28	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	22.11	6.37	552	6.70	856	ISO-2026-143-2	Enterococcus faecalis	Automated Script	Contig_143	86.6
APR-005	River Water	2026-09-28	Wonderboom - Apies River	-25.69	28.187	vanA, mecA	Resistant	red	16S rRNA	22.28	6.56	466	6.10	722	ISO-2026-143-3	Enterococcus faecalis	Automated Script	Contig_143	86.1
APR-006	River Water	2026-09-28	Pretoria North - Apies River	-25.67	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	21.25	7.13	352	7.13	546	ISO-2026-143-4	E. coli	Automated Script	Contig_143	92.1
APR-002	River Water	2026-10-05	Groenkloof - Apies River	-25.78	28.1957	vanA, mecA	Resistant	red	16S rRNA	22.79	6.10	528	6.34	819	ISO-2026-144-0	Enterococcus faecalis	Automated Script	Contig_144	90.6
APR-003	River Water	2026-10-05	Pretoria CBD	-25.746	28.201	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	22.73	7.02	431	6.62	668	ISO-2026-144-1	E. coli	Automated Script	Contig_144	99.4
APR-004	River Water	2026-10-05	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	22.00	6.22	566	6.49	878	ISO-2026-144-2	Enterococcus faecalis	Automated Script	Contig_144	95.7
APR-005	River Water	2026-10-05	Wonderboom - Apies River	-25.69	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	22.56	6.72	655	6.62	1015	ISO-2026-144-3	Pseudomonas aeruginosa	Automated Script	Contig_144	92.6
APR-006	River Water	2026-10-05	Pretoria North - Apies River	-25.67	28.187	ampC_intrinsic	Susceptible	green	16S rRNA	22.70	7.15	359	6.32	556	ISO-2026-144-4	Pseudomonas aeruginosa	Automated Script	Contig_144	86.5
APR-002	River Water	2026-10-12	Groenkloof - Apies River	-25.78	28.1957	acrB, tolC	Susceptible	green	16S rRNA	22.81	6.28	559	6.45	866	ISO-2026-145-0	E. coli	Automated Script	Contig_145	92.8
APR-003	River Water	2026-10-12	Pretoria CBD	-25.746	28.201	vanA, mecA	Resistant	red	16S rRNA	22.51	6.98	898	6.36	1392	ISO-2026-145-1	Enterococcus faecalis	Automated Script	Contig_145	85.3
APR-004	River Water	2026-10-12	Pretoria Zoo - Apies River	-25.735	28.188	ampC_intrinsic	Susceptible	green	16S rRNA	23.82	6.04	588	5.90	912	ISO-2026-145-2	Klebsiella pneumoniae	Automated Script	Contig_145	91.8
APR-005	River Water	2026-10-12	Wonderboom - Apies River	-25.69	28.187	vanA, mecA	Resistant	red	16S rRNA	23.04	6.40	698	6.35	1082	ISO-2026-145-3	E. coli	Automated Script	Contig_145	90.6
APR-006	River Water	2026-10-12	Pretoria North - Apies River	-25.67	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	23.18	7.25	359	5.73	557	ISO-2026-145-4	Klebsiella pneumoniae	Automated Script	Contig_145	94.9
APR-002	River Water	2026-10-19	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	25.04	6.01	527	5.41	817	ISO-2026-146-0	Klebsiella pneumoniae	Automated Script	Contig_146	97.5
APR-003	River Water	2026-10-19	Pretoria CBD	-25.746	28.201	blaNDM-1, mcr-1	Resistant	red	16S rRNA	24.01	6.87	426	5.83	661	ISO-2026-146-1	E. coli	Automated Script	Contig_146	85.4
APR-004	River Water	2026-10-19	Pretoria Zoo - Apies River	-25.735	28.188	vanA, mecA	Resistant	red	16S rRNA	23.95	6.04	552	6.38	856	ISO-2026-146-2	Pseudomonas aeruginosa	Automated Script	Contig_146	93.8
APR-005	River Water	2026-10-19	Wonderboom - Apies River	-25.69	28.187	acrB, tolC	Susceptible	green	16S rRNA	24.30	6.48	458	5.80	710	ISO-2026-146-3	Pseudomonas aeruginosa	Automated Script	Contig_146	90.4
APR-006	River Water	2026-10-19	Pretoria North - Apies River	-25.67	28.187	ampC_intrinsic	Susceptible	green	16S rRNA	23.47	7.02	364	6.07	565	ISO-2026-146-4	E. coli	Automated Script	Contig_146	94.1
APR-002	River Water	2026-10-26	Groenkloof - Apies River	-25.78	28.1957	vanA, mecA	Resistant	red	16S rRNA	25.14	6.19	510	5.73	790	ISO-2026-147-0	Klebsiella pneumoniae	Automated Script	Contig_147	88.7
APR-003	River Water	2026-10-26	Pretoria CBD	-25.746	28.201	blaNDM-1, mcr-1	Resistant	red	16S rRNA	24.12	7.02	406	6.26	629	ISO-2026-147-1	E. coli	Automated Script	Contig_147	88.0
APR-004	River Water	2026-10-26	Pretoria Zoo - Apies River	-25.735	28.188	vanA, mecA	Resistant	red	16S rRNA	25.43	6.25	572	5.44	887	ISO-2026-147-2	Klebsiella pneumoniae	Automated Script	Contig_147	92.1
APR-005	River Water	2026-10-26	Wonderboom - Apies River	-25.69	28.187	ampC_intrinsic	Susceptible	green	16S rRNA	25.45	6.48	458	5.49	710	ISO-2026-147-3	E. coli	Automated Script	Contig_147	94.6
APR-006	River Water	2026-10-26	Pretoria North - Apies River	-25.67	28.187	qnrS1, strA	Intermediate	yellow	16S rRNA	24.52	7.23	356	5.49	551	ISO-2026-147-4	Pseudomonas aeruginosa	Automated Script	Contig_147	93.0
APR-002	River Water	2026-11-02	Groenkloof - Apies River	-25.78	28.1957	vanA, mecA	Resistant	red	16S rRNA	26.23	6.22	522	5.48	809	ISO-2026-148-0	Pseudomonas aeruginosa	Automated Script	Contig_148	90.1
APR-003	River Water	2026-11-02	Pretoria CBD	-25.746	28.201	blaNDM-1, mcr-1	Resistant	red	16S rRNA	25.70	7.13	414	5.38	641	ISO-2026-148-1	Enterococcus faecalis	Automated Script	Contig_148	92.3
APR-004	River Water	2026-11-02	Pretoria Zoo - Apies River	-25.735	28.188	vanA, mecA	Resistant	red	16S rRNA	25.61	6.17	559	5.79	866	ISO-2026-148-2	Pseudomonas aeruginosa	Automated Script	Contig_148	86.6
APR-005	River Water	2026-11-02	Wonderboom - Apies River	-25.69	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	25.84	6.46	454	5.59	704	ISO-2026-148-3	Pseudomonas aeruginosa	Automated Script	Contig_148	98.9
APR-006	River Water	2026-11-02	Pretoria North - Apies River	-25.67	28.187	ampC_intrinsic	Susceptible	green	16S rRNA	25.47	7.11	367	5.89	568	ISO-2026-148-4	Klebsiella pneumoniae	Automated Script	Contig_148	97.7
APR-002	River Water	2026-11-09	Groenkloof - Apies River	-25.78	28.1957	blaNDM-1, mcr-1	Resistant	red	16S rRNA	25.91	6.14	532	5.07	824	ISO-2026-149-0	Pseudomonas aeruginosa	Automated Script	Contig_149	93.0
APR-003	River Water	2026-11-09	Pretoria CBD	-25.746	28.201	blaNDM-1, mcr-1	Resistant	red	16S rRNA	25.06	7.10	425	6.20	658	ISO-2026-149-1	Pseudomonas aeruginosa	Automated Script	Contig_149	89.5
APR-004	River Water	2026-11-09	Pretoria Zoo - Apies River	-25.735	28.188	blaNDM-1, mcr-1	Resistant	red	16S rRNA	25.78	6.03	595	5.62	923	ISO-2026-149-2	E. coli	Automated Script	Contig_149	91.4
APR-005	River Water	2026-11-09	Wonderboom - Apies River	-25.69	28.187	vanA, mecA	Resistant	red	16S rRNA	25.48	6.52	452	5.13	701	ISO-2026-149-3	Pseudomonas aeruginosa	Automated Script	Contig_149	93.9
APR-006	River Water	2026-11-09	Pretoria North - Apies River	-25.67	28.187	tet(A), blaTEM-1	Intermediate	yellow	16S rRNA	25.85	7.21	360	5.67	557	ISO-2026-149-4	E. coli	Automated Script	Contig_149	98.3
